"nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
-0.0315549918387789,-0.0472665797724597,-0.0174380603976549,-0.0584321933092617,-0.0291209931269611,0.011975765095831,NA,0.213743535197347
-0.0219590900993425,-0.0892755407918743,-0.0294959157620347,-0.0966926245804415,-0.0170294209699031,0.0177755390855638,NA,0.0424446423158207
-0.0333129735266885,-0.0868414619587036,-0.0323753015985727,-0.0147006838475243,-0.011090613675067,-0.0233557194230708,NA,0.000943993243599284
0.00782909082340699,-0.0796971501964289,-0.0893990468071625,-0.0279730520549862,-0.015532145998079,0.0487406321789577,NA,0.0899339595514136
0.00487151780925021,-0.0867265903650352,-0.0349247337925878,-0.032765291707276,0.0110764075608824,0.0108744359087337,NA,0.0519655335403793
-0.0222693426175506,-0.0593943490753864,-0.0157559918355285,-0.0593000170959243,0.0063833120746569,-0.0373695100443645,NA,0.0219540112817898
-0.0191091797272551,-0.111214181498367,0.0305372150513607,-0.0663303488160463,0.00553864853806272,0.00586222586047869,NA,0.103705934260951
0.0143323181897869,-0.0284596188095516,-0.0863589043621077,-0.0399266055327223,0.00362569926398257,0.00526486815170749,0.399398223492456,0.0821256362511168
-0.0431329729603806,-0.0773711741729565,-0.0120603261913992,-0.0719662228743787,0.00479829203787157,-0.071158184318536,NA,0.0129325760767534
-0.0532304161856591,-0.0541585840300114,-0.0271743907076274,-0.0104513884675445,-0.0126480985752957,0.0343277819970528,NA,0.190787015659806
-0.0635949019051392,-0.0900420738961831,0.037298488673333,-0.0639595033985467,-0.00765527594357301,0.0225549824566491,NA,-0.0283900706744899
-0.0965371967569165,-0.128067101842898,0.00711769031826961,-0.0263765763032286,-0.0440637294739377,0.0542588505338389,NA,0.110342017373419
-0.0193771502900853,-0.0369388997925305,-0.0023503042854377,-0.0791832632497338,-0.00156704240195805,0.0423840956268088,NA,-0.0315962438713002
