"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
134,-0.00912465349072693,-0.078896774907884,-0.0429149810460072,-0.0146153070001669,-0.0951419229598095,0.00624102009019327,0.0108205023564036
135,0.00776435246236679,-0.0556010879856055,-0.0210033200897478,-0.111438632230346,-0.0389865681061793,0.0254595563039711,0.0259219398396607
136,0.00361944611937406,-0.0727802222700471,-0.0273983132555059,-0.00413271789048969,-0.0769032315753375,0.00972326484763453,0.0253785579514312
137,-0.0131887606183555,-0.0630544782456717,0.00622531728577014,-0.0453777935970149,-0.0941064945421721,0.0468011349479487,0.0320288774150172
138,-0.0134819782464028,-0.0762123667146552,0.0118025597102535,-0.0307281981042484,-0.0262720628651851,-0.00352933386435222,-0.000776498347549601
139,-0.0229170730660834,-0.0363460025470218,-0.0742074586007037,-0.0105732330568032,-0.106554945462912,0.00536484247929511,-0.000741703728649068
140,-0.000754757467549987,-0.0618784715996251,-0.0468820228861924,-0.0430642904605567,-0.0334231258941471,0.000193966251494017,0.0123096921455608
141,0.0142742571098038,-0.0626086229744925,-0.0190136884001179,-0.0305135578461636,-0.0361630034141382,0.0370637640371757,0.0430820849829859
142,-0.00746245959542717,-0.0812224490303188,-0.0495563006667534,0.00377071174408949,-0.0956627158701031,-0.00516218744273293,-0.00645442072737255
143,-0.0141498056008873,-0.0765937555896966,-0.0190422819016703,-0.100301364025063,-0.0111934064823987,-0.00978872386310868,-0.0159047901445855
144,0.00219756215789302,-0.0747135048059015,0.00115577385530313,0.00790976409555855,-0.0762586487456369,0.0347697904292722,0.0324113594455578
145,-0.0140365557404801,-0.0589255328456551,0.0300611053479138,-0.0535603943079095,-0.0680035550549333,-0.0143760595624923,-0.00959780267824928
146,0.00474849789240474,-0.0486938290408445,-0.0355268669636306,-0.0666481564221958,-0.0211177326933384,0.035812672254825,0.0320302524155095
147,-0.0162802841489227,-0.0276401563527727,0.0107411840261282,-0.0101687320492308,-0.0297684452172519,0.00850179230184954,0.00895181338762615
148,-0.00744335743725877,-0.0332988589631748,-0.0452647778330684,-0.0846492506771139,-0.0591967221763957,-0.027733691931832,-0.0292389441365243
