"replicate","nonmucinous_low","nonmucinous_high","mucinous_low","mucinous_high","GCA_low","GCA_high","SRCC_low","SRCC_high"
580,0.0193616060336404,-0.138469654995373,-0.0405825981061989,0.0275012731292474,-0.0194358723257214,0.0419435774848128,NA,0.079244250781552
581,-0.0076623819309605,-0.103500535378177,-0.0836778274276168,-0.0212804822034915,-0.0147604998445871,-0.0304961490002286,NA,0.0356225370441077
582,-0.0414142787484323,-0.0935195854506766,-0.00303195016432301,-0.104434874979305,-0.0142632559406953,0.0477542722631823,NA,0.0768325718289973
583,-0.0126389801654942,-0.133672859979335,-0.0244898079684058,-0.0611719848152974,-0.00436255962538305,0.0536494078367322,NA,0.0157373967910232
584,-0.0599611878041786,-0.049860832615602,-0.0292326707161066,-0.010795893199343,-0.00664307640279055,0.0136038703460503,NA,-0.0109681154818263
585,-0.0629224980813449,-0.121531192289125,-0.00327836235729816,-0.0429877161662425,-0.00319677854911646,0.00974527611342155,NA,0.0792618138195291
586,0.0132369425799818,-0.0726838679905216,-0.0089366521658604,-0.02713182785792,-0.0115231220141823,-0.0466151505532417,NA,0.0439692252392583
587,-0.00988744179639132,-0.0182295152999021,0.00650866602721911,-0.0587071064287524,0.00882291591747463,-0.0421496853941389,NA,-0.063079274179676
588,-0.0796414343846528,-0.0522328383537152,-0.00239988558458795,-0.0273431699697644,-0.0208230612911933,0.00860582717930963,NA,-0.0691644612081229
589,-0.081824427314719,-0.0837367889337731,-0.00997074937739401,-0.0849897980732304,-0.0205338755266423,0.060184192471288,NA,0.0537089833486357
590,-0.0178141881693935,-0.112187543724916,-0.00729402474358942,-0.0404604776738732,0.00207118796402662,0.0538211845146276,NA,0.109110486772656
591,-0.0715710352645991,-0.0664898106211838,0.0203735058192421,-0.0371482477137658,-0.0108076108244755,0.00676008045760673,NA,-0.0335580890407505
592,-0.045930659310099,-0.101270505610066,-0.0277514501822316,-0.0109600324574314,-0.0264830716196508,-0.029545000653237,NA,-0.00240557329125501
593,-0.0078985349510627,-0.0835996062474245,-0.00640135376206168,-0.0888614968078518,-0.0196452070890278,0.0332606167576966,NA,-0.0693446943527494
594,-0.0652496438082259,-0.0617233403069928,-0.0362627374782597,-0.0446878075164902,0.000636904633072262,0.0188977405715481,NA,0.0729298418281157
595,-0.0323348212573011,-0.0333491546443419,-0.00787621498386247,-0.079873968006087,-0.00566679760306445,-0.0379400504891065,NA,-0.0273500146697288
596,-0.043195408137945,-0.0536500100941203,-0.036693410317705,-0.0373243817258876,0.00653442278234321,0.0449954273789236,NA,0.00465224533363001
597,-0.0900543369448679,-0.0400036732218313,-0.0309299450422408,-0.0319155155334526,0.00321093540538624,0.0560310240685751,NA,0.0308063086442585
598,-0.0797845439546477,-0.107457063462296,-0.0386253355119598,0.00148712738792645,0.00198583590760859,0.0526526984075948,NA,0.0769757453590958
599,-0.0215807378361294,-0.0936345360852979,-0.0315126377838802,-0.0641405095356791,-0.00231639274614785,0.00360877805040125,NA,0.0598133957924138
600,-0.0399501151793728,-0.0475579532863609,-0.0462631863008787,-0.0288763444244068,-0.00991058707012726,0.00936093901228735,NA,0.0138957171327482
601,0.0132816703967,-0.0271620136633706,-0.0540037694962466,-0.0622504426246642,-0.0344560486124105,0.0420845036978456,NA,-0.0788666994782881
602,-0.0233461789418001,-0.0640645985008951,-0.0585983503419839,-0.0839697172317461,-0.0182296551063651,0.0281347622929235,NA,-0.019445778613995
603,0.00545592145178092,-0.0992920641145316,-0.0102457811928991,-0.0759699652329231,-0.0242528592827001,-0.00784037716124991,NA,0.0931163219155404
604,-0.0307633965425769,-0.0953988771618202,-0.0223086570765246,-0.0359922366477184,-0.0247723392247275,0.0293510850240405,NA,0.0193116025853878
605,-0.0584508644718604,-0.0764541918784371,-0.0231170726163046,-0.0434711705345545,-0.0105075568214918,0.0533433727753489,NA,0.120893049799917
606,-0.0170903424370494,-0.0780242533338804,-0.0895337026489239,-0.0229716008260061,-0.0219254936703504,0.0477584055658515,NA,-0.000971411414136258
607,-0.00322805544450003,-0.0940428214525258,-0.0151708823320928,-0.0519909933174821,-0.030629829450732,0.0141461397670235,NA,0.0738824439223758
608,-0.0488482268980049,-0.0806237829399398,-0.0554126111388736,0.00672884254603628,-0.00533739932332051,0.0570619220636483,NA,0.0234768124272424
609,0.0228573579948653,-0.0379233980277581,-0.00439169167872369,-0.039265375535486,-0.0177210731768027,0.0442091914967429,NA,0.0346504866795184
610,-0.0760740882472928,-0.0762948364329479,-0.00164863335719026,-0.042018944141554,-0.00399031054890103,-0.0335724592712356,NA,-0.00741904125339599
611,-0.0318216662068189,-0.053298291382818,-0.0125905554529484,-0.0800110890876446,-0.00770259696933843,0.0434815998361039,NA,0.0630077204120238
612,-0.0536784988603733,-0.0482868877052445,-0.0165859565058256,-0.0131835410222145,-0.00628580057893444,-0.00742527834084603,NA,0.0868295080657373
613,-0.079955617678387,-0.0758128792467028,-0.0524598130732442,-0.0948007219781551,-0.0146754916052046,0.0338441307931664,NA,0.116903234201836
614,-0.0185791446747324,-0.105962297428815,-0.0475805270178321,-0.0327298999762797,-0.0154834209242986,0.0401904196139395,NA,0.0213870171595045
615,0.00394310347693924,-0.084534379614409,-0.0301256243861595,0.025944519199197,-0.0206925529240832,-0.0115437245851953,NA,0.0617929620227469
616,-0.0569624539310823,-0.0768647480106335,-0.0266567908067911,-0.0531752320500553,-0.0252768971733339,0.00662806486382178,NA,0.0679565708292325
617,-0.0597813169856021,-0.0925959138856832,-0.0311326470947149,-0.0329381153825413,-0.0320356354800515,0.0279034398870419,NA,0.0252690587815821
618,-0.0428570327595657,-0.116205178304221,-0.0543963256892853,0.00617185369387932,-0.00597368758808508,0.0874734883163054,NA,-0.00745000558663483
619,-0.0583360788365141,-0.0375257687119208,-0.0706753427673911,-0.0333216951885391,8.80912084705171e-05,-0.0353550668224424,NA,-0.052450545482808
620,-0.00701559748623859,-0.0157187139132899,-0.0170950934289323,-0.0401987555633471,-0.0191868700565836,0.0632757384584899,NA,-0.0391819177679983
621,-0.0167248867020356,-0.147023260078636,-0.0360644443014947,-0.0402720259808625,-0.0312147904586658,0.0939995702594228,NA,0.0388322946219694
622,-0.0501546782770876,-0.0631890592964516,-0.0350083204783655,-0.0783108473695429,-0.0304678632386014,0.0115773598961764,NA,0.111882902471475
623,0.0089705451995552,-0.0767717721841317,-0.0191320599097147,-0.0490261993930509,0.0079231887455426,-0.0358644795171174,NA,0.108953283067163
624,-0.0698583713399544,-0.0922552608513995,-3.85453357040766e-05,-0.0207308314567568,-0.0166109333784699,-0.0400336858084238,NA,0.0117123212233178
625,-0.0138771659795401,-0.102672164534825,-0.022396772211666,-0.0443819796300551,-0.0319937173251164,-0.00209846521693846,NA,0.0266528366372026
626,-0.0365100219811155,-0.125249278299229,0.00133220687125224,-0.0320956874686423,-0.0108492403475901,-0.000710471118635397,NA,0.106635250083454
627,-0.0990146489592341,-0.0686509567659319,-0.0345486347958086,-0.034911434577291,-0.00589178506701452,0.0083972368597966,NA,-0.117775375855935
628,-0.0163629907744182,-0.0622535495809508,-0.0266875234982154,-0.0543453868307318,-0.0289190674421018,0.03733112884085,NA,0.127359144878978
629,-0.0306655876135804,-0.0958571715577834,0.00717516298390997,0.000162085784027294,-0.0151387742042661,-0.0149964803269947,NA,0.0482007977799576
630,-0.035790342500122,-0.0913384213416245,-0.0213986232065915,-0.0639013206369465,0.000495561320513843,0.0565656565995898,NA,0.0819504061994477
631,-0.022724196646958,-0.12945577885918,-0.02813618768117,-0.0317452236001166,-0.0116374906316845,-0.0131662325374473,NA,0.0412739735238471
632,-0.0305238959830509,-0.101020832552965,0.0163608015635273,-0.0992094592229509,-0.0188127523967035,0.095129500488304,NA,-0.0128398984123135
633,-0.0341686891056632,-0.063619258402889,-0.0123597869186977,-0.0182536654768122,-0.0143025181761666,0.0254267049325176,NA,0.110629965536929
634,-0.023990498324148,-0.128044988575556,-0.0376923197500542,-0.0835242527593522,-0.034836160865312,0.0460391039334567,NA,0.0833691074419425
635,0.000355389126839425,-0.0520474239967751,-0.0327113979326043,-0.00918274268772312,0.00414863502578772,0.0263127970072298,NA,-0.00996620093729345
636,-0.0925354458372397,-0.0870177436504787,0.00433673953503919,-0.0976980035887756,-0.00668249559232504,0.0264028065458642,NA,0.0264456083889311
637,-0.0652368470210642,-0.0204035137621493,-0.0112804405744432,-0.092233700600096,-0.0265140617906624,0.0864459508562254,NA,-0.0502422691856923
638,-0.0366508175338632,-0.0937047758444559,-0.00539966712915481,-0.0388694361265165,0.00623132336876609,0.0617154402119808,NA,0.00704521736933972
639,-0.0764572126304181,-0.0996955266049008,-0.0174047592430673,-0.0586590354213237,-0.00178473784211143,-0.0172045970038558,NA,0.0351512476658222
640,-0.0035176917153136,-0.0665761270460929,0.0208597475626765,-0.0539983495906222,-0.0105647175909433,0.0374428549977368,NA,0.0725705003248956
641,-0.0142608696025571,-0.0870141220903438,-0.0254632651797389,-0.0534136229120142,-0.0144268565695369,0.0118712452345002,NA,-0.0112334605077541
642,-0.0230271244431341,-0.0544644623883191,0.0181867488627431,0.0350118570607977,-0.01528089529958,-0.0192429912556835,NA,0.161161456300238
643,-0.0377977591063558,-0.074266982168084,-0.0268803485811708,0.013874626810442,-0.0253448034817631,-0.0134293613048083,NA,-0.0292892193067356
644,-0.0473266958028423,-0.0958647278248683,-0.0468078136380804,-0.0228251134215807,-0.0361734080719116,0.0512387977228625,NA,0.0449020406042889
645,-0.0307271937522004,-0.0624990078411856,-0.0458461756011291,0.0178609958603634,0.000486280495552834,-0.0101593135765221,NA,-0.00413650633266149
646,-0.0116951398012383,-0.0925557075996102,-0.0423725866242257,-0.0202346402981929,-0.00873526789408638,0.00492399528223372,NA,0.0761672684564281
647,0.0327419033928832,-0.104087924282796,-0.0141903433064821,-0.0770512887562134,-0.0113100944831594,0.0176288314043412,NA,0.0473758306297169
648,-0.0468927231325235,-0.104552046721431,-0.0569974569319689,-0.0647348361251557,0.00597826795309137,-0.052712309065014,NA,0.213448011435033
649,-0.0454923929947173,-0.136179439148729,-0.0148346625131723,-0.0355620030112342,0.0105710234533552,0.0672405882996543,NA,0.0425010561596043
650,-0.0771946118750302,-0.0751907313239081,-0.0355222642788105,-0.055008249227447,-0.00989541025161363,-0.0212876912524869,NA,0.160926242829354
651,-0.0129491292230369,-0.0728096022495336,-0.0371497487734738,-0.0209047222438094,0.00914618496804138,0.0390489342465308,NA,0.071135190810238
652,-0.0167652002135117,-0.0981092669511543,0.00505099031136198,-0.0692953072042463,-0.0149582126968293,0.0565362305380641,NA,0.0371560744461641
653,-0.0359572837169317,-0.0789751811839721,-0.0133287873581719,0.0024457874889417,-0.00134202636851905,0.0224371288495099,NA,0.0349357863547534
654,-0.0806443238663987,-0.0755179102780021,0.00281382444046815,-0.041291577922785,-0.0122627228824207,0.046204013996857,NA,0.0236844963015439
655,-0.0875007955197088,-0.042923738865387,-0.038329852910623,-0.0818727662452354,-0.00979745710792927,0.00707729536201088,NA,0.121013174390254
656,-0.0188798369994699,-0.0614614069254214,-0.0220506706434521,-0.125325085042198,-0.00619440180470731,-0.0301409354133012,NA,0.01854541940847
657,-0.0555441335906901,-0.0767147401141897,-0.0376513965168009,-0.0555454735889074,-0.0224131131096405,0.0353314905053855,NA,-0.116107503548659
658,-0.0064739803414762,-0.0528749399720184,0.00438222500063895,-0.0142532095506815,-0.0549478461278726,0.0208918328731799,NA,0.0289155064390519
659,-0.0192340690821171,-0.104059793340487,-0.0113731505712621,0.0335494546766816,-0.00766917907477814,0.0474353619252288,NA,-0.00187334913932202
660,-0.0981266775011677,-0.0976701236890185,-0.0340808883827228,-0.0923366365202846,-0.0103417559051282,-0.000253377862597937,NA,0.191469676376742
661,-0.0317652760439348,-0.0322878367808552,-0.0197550889437607,-0.0334182303712167,-0.0088547014084521,0.00325808316634765,NA,0.0331858177817365
662,-0.0323198019267837,-0.108733537311973,-0.0268328438424331,-0.0769183426097823,-0.0158249040651741,0.00315041066559438,NA,0.0480475636941147
663,-0.0349757768855496,-0.0652989141124179,-0.0249334397355711,-0.130636008965935,0.0155978863510181,-0.0211152566547773,NA,-0.055505594616779
664,-0.0425085443735582,-0.0520279926781582,0.00058956490374909,-0.0268902426189281,0.0164234234890168,-0.0176120503086079,NA,0.003744789670386
665,-0.0313838170108464,-0.0798351085285823,-0.00305372754976888,-0.0472045747049825,-0.0129026285550785,-0.00955321138556942,NA,0.105837582584092
666,-0.00969388168514948,-0.0968148543654391,-0.0175414758414887,0.0379554079281968,-0.00771762119889041,-0.0511293298265422,NA,0.00242432261409348
667,-0.0683150463263476,-0.131092998613315,0.0116033718879782,-0.0807418047995508,-0.0107125362184382,-0.0066013467589574,NA,0.109283675340573
668,-0.06385346032432,-0.0526524542540881,-0.00534429118583298,-0.0480985712932515,-0.0227309259264692,0.0125813518158839,NA,0.0404375735602969
669,0.0019501892853663,-0.0865770404403009,-0.00633866801505324,-0.0233165477377863,0.00135979645586747,0.0548563504370035,NA,-0.046659927615808
670,-0.0282931784995756,-0.083666784443422,-0.000682493802143969,-0.0697620683820955,-0.0130607752959251,0.0389485006721257,NA,0.0880982609721551
671,-0.0339232543401012,-0.105239287438825,0.00589666425286674,-0.0897344776182503,-0.000364000323265674,0.00367368725760836,NA,0.0632254915607068
672,-0.00197151789640077,-0.087654022894062,-0.0200030585583139,-0.0454657580728476,-0.0136686554503636,-0.0225308371781332,NA,0.0242781651568839
673,-0.0181624518966672,-0.104071015344172,-0.0515972910351776,0.0235510225199885,0.0156707232589982,-0.00191201891374126,NA,0.0914370246707192
674,-0.0397699762540544,-0.0676757013857096,-0.0747988109285575,0.0181770569111236,-0.00387979135050253,0.0784589906793584,NA,-0.0269181880621218
675,0.0160561320069014,-0.128841021447431,-0.00374247054389042,-0.0539982669592945,0.0023794625442039,0.11841220749146,NA,0.0696284634900951
676,-0.0115469037210962,-0.0202517204755025,-0.0351798865670525,-0.0461622307839837,-0.00551028492581551,-0.0095253603081985,NA,-0.0465823469455789
677,0.00884306422262732,-0.0737688978827001,-0.00226056461719952,-0.0138739368373425,-0.00192819024572118,0.0227291659984183,NA,-0.0150995675965208
678,-0.00183725160054299,-0.0611448894273416,-0.0617001440126375,-0.0152430208494615,-0.00841504629563334,-0.00539323110605466,NA,0.0321595087789672
679,-0.00330081455539497,-0.0955841900936417,-0.0214440156102629,-0.0800278643789,-0.0368118533885068,0.0132827394526445,NA,-0.0334008356028744
680,-0.0753169949012397,-0.076907194177352,-0.00410188484453215,-0.0753912892995382,-0.0341399357819988,0.0201486927625635,NA,0.0858127179891985
681,-5.61961613839701e-05,-0.147011424176545,-0.0295584488512075,0.0400814584892689,-0.0114747880659848,0.00581013260689911,NA,0.0011127098963496
682,-0.063691429944202,-0.089454959310142,-0.0178214024835688,-0.0466372848667497,-0.0167950592753581,0.0192225285626697,NA,0.125268186886318
683,-0.00857517253217924,-0.119990465779963,0.0107388974962142,-0.0623879558429129,-0.0128745402584658,0.0189892190299298,NA,0.0714639805643898
684,-0.0848154050028232,-0.0875468549954308,-0.0189150737395063,-0.046846549997009,-0.0142745681345064,-0.0385535004362971,NA,-0.0817130289134401
685,-0.0342449742034348,-0.0505338579862081,-0.0127020899434691,-0.0280185773801113,-0.0186966450160421,-0.0161074369645729,NA,-0.041020988084269
686,-0.0976581069667593,-0.101266371539206,0.0233650428900844,0.0214335512277246,-0.00795042124150357,-0.00933580520366908,NA,0.117772937667091
687,-0.00381184803036752,-0.125133609733375,-0.0377882746723465,-0.0331829124959662,-0.0378358946959415,0.0529510380985071,NA,-0.0746121660710093
688,-0.0357169415304521,-0.0810766267081944,-0.00419185072529797,-0.0020850551981931,-0.00866265907126708,-0.0135442992883976,NA,0.0446286993473156
689,-0.020811921679105,-0.119187704097456,-0.0232271118324388,-0.061609910359848,0.00388194365161097,0.039732302854204,NA,0.008066120885099
690,-0.0147180623236096,-0.0229982791603792,-0.0352552864322244,0.0172896202566535,-0.0180556331948418,-0.0222961928595628,NA,0.109086640506804
691,-0.00990797706747792,-0.0587703825317917,0.0123386561856722,-0.102722565676055,-0.0107645812864131,0.067280680183615,NA,0.0562652080432056
692,-0.0801126783025776,-0.0631538490490532,0.0186681476616334,-0.0641482426114597,0.00499374342724072,-0.0233037741042709,NA,0.0045291343540077
693,-0.0306336307252802,-0.102586203995902,-0.0122556866532331,-0.0232788145860177,0.00696240625972946,-0.0562994795180618,NA,-0.011548351578543
694,-0.0422821038696124,-0.0807786115267867,0.00599656695455436,-0.0205388925996854,-0.0354266426883374,-0.0195336575753678,NA,0.0744711478655684
695,-0.0248866618298025,-0.0868401467900276,-0.0241705758395023,-0.0348410144995111,-0.00554357977520034,0.0245849356719795,NA,0.100029116003682
696,-0.0207196052220409,-0.0845622513753449,-0.0151919885663704,0.0217957716422824,-0.012351501780822,0.0909068272856923,NA,0.039912957167702
697,0.00257123386673441,-0.106528301883598,-0.012416783732461,-0.0229479190008929,-0.00803500108469184,0.00104372334662578,NA,-0.0712780043155442
698,-0.109469243753457,-0.144021489365885,-0.0175269758779622,-0.0315584927403429,-0.0145217818357114,-0.076985298370555,NA,0.047232034455398
699,-0.0212389083189839,-0.0948707495357936,0.023947378774711,-0.0809597044353997,-0.00159271221106159,-0.00333183057668132,NA,0.0204671240757067
700,-0.0143455713303158,-0.0785880227785868,-0.055491826187414,-0.052726401490188,-0.00957336884013942,0.063652335242642,NA,-0.0513843911440585
701,-0.0755711027437599,-0.0909343122728833,-0.0781160278494017,-0.093505635243977,-0.0253583931427076,0.0215045867844181,NA,0.0935285961273332
702,-0.0150166904265379,-0.0588581463612095,-0.0673801187391417,-0.0834741661199579,-0.0110446171784109,0.0329130122027958,NA,0.114793901874349
703,-0.041171458782966,-0.048478164052232,-0.0443481137488003,-0.0583604962949966,0.0172977314091424,0.000295884438724803,NA,0.0287094616710218
704,0.00357672260362693,-0.118416907186717,0.0191072268582619,-0.0952942035367151,-0.0195649008586346,0.0433113270505918,NA,0.0832341524453741
705,-0.0554434336686821,-0.0463394918641717,-0.00434203783243446,-0.11659287258677,0.00135342483122688,0.0634364420236881,NA,0.0774669803038595
706,-0.0863395220415433,-0.0511491719120401,-0.0281780914228869,0.00560883722554134,-0.0112629227257102,0.0276419836815764,NA,0.0104975541501389
707,0.0575687313170448,-0.0894961389007393,-0.0607234278415131,-0.0696974350983354,-0.0436777001416375,-0.0480453771551321,NA,-0.136864152521096
708,0.00080015489141802,-0.0718568092591518,0.0213939629988001,-0.0101916588785617,-0.00820442555795087,0.0172249701426543,NA,-0.0610444747764816
709,-0.0519325644909178,-0.116770089923055,-0.00802088749414413,0.0274084020663991,-0.00548223354108723,0.0455003441996555,NA,0.00649428898270299
710,0.00149100902048083,-0.107517596592138,-0.0178395118184764,-0.0408439514871816,-0.0210954470859536,0.0407459757408555,NA,-0.0406855357523979
711,0.0391973436341702,-0.0964434738669319,-0.00310552822046337,-0.0450913078107252,-0.0170586467184756,0.0637677662146407,NA,0.12852557825715
712,-0.0482265347828923,-0.0779960079282119,0.00299825249504519,-0.045368680496096,-0.0069517512993153,0.0217576696378617,NA,0.111196197353918
713,-0.0187869353951214,-0.100153450494556,-0.00573675921964173,-0.0366501331902755,-0.0154787842809672,0.0356498484705062,NA,-0.12656891067555
714,-0.0394930439243534,-0.0140839732986369,-0.0574365090908906,-0.0172818469990772,-0.0175086242858728,0.037145309335385,NA,0.0161689011798855
715,-0.0330042460495834,-0.0857228479208788,-0.0328850813053875,-0.0413449282361602,0.0070115274299708,0.0410373672214755,NA,0.0302935015019962
716,-0.0403859267613552,-0.156869033001198,0.0126089837518955,-0.0504440049945735,-0.0202722070404095,-0.00253995455549941,NA,0.0431498902511762
717,-0.0342435342682678,-0.0834388741117464,-0.0337965096354696,-0.0183628601236601,-0.0147304805179732,-0.00139298308719124,NA,-0.00746734628611795
718,-0.0294828814960357,-0.051537040424384,-0.0239767811045216,-0.0873020143187328,-0.00911658008439322,-0.0160363537733613,NA,0.140678239279173
719,-0.0115005563354946,-0.0860216805348615,-0.000884384692408674,0.0106408864908615,-0.0411709360382405,-0.0586709873613697,NA,0.135270222670237
720,-0.0186956785323851,-0.103902677590472,-0.0242885735084191,-0.0592818221801236,-0.0116565978150629,-0.0521145136272067,NA,-0.0280356280687065
721,-0.0181868508716882,-0.0533996890856551,-0.02699331244863,0.00372101831883417,-0.0192484647438067,0.0287062116438653,NA,0.124401425144529
722,-0.00626980913259642,-0.0566833593635488,-0.00116501002645183,-0.0751966598537623,-0.00682012765342092,0.0527559408680187,NA,0.0475553525363832
723,-0.00350886266361311,-0.0634022925191233,-0.0214321929143155,-0.0139460583741443,-0.0158730176889952,0.0543954559957049,NA,0.128940028109947
724,-0.0520611789052428,-0.053030907351525,-0.0309919957184294,-0.0862253979795823,-0.00769052595956442,-0.0449159832173487,NA,0.0701021405082179
725,-0.0303612769202337,-0.0896631723348237,-0.0262838038064973,-0.117586883432069,0.00910165010100352,0.0268032142089423,NA,0.0152056878406724
726,6.64645492079174e-05,-0.0717939304927379,0.00956395518057948,-0.060027129347284,-0.00989277512230625,0.0759255073408844,NA,0.0550098162741914
727,-0.0237941212443377,-0.095909124754106,-0.0777585906030029,0.0187994255220672,-0.0240375373725558,-0.0083906942038566,NA,0.0775304010494958
728,-0.0294267073897584,-0.085088737257333,-0.023318111040848,-0.0427429812760605,0.00302139605883315,-0.0378317952131197,NA,0.0353155272474668
729,4.25381730984886e-05,-0.0762482051849512,-0.00577489956329381,-0.0470873433896721,-0.00541291403495641,-0.00693634105512386,NA,0.0620445422595431
730,-0.0850499774411323,-0.0760753478075507,-0.0609894307190696,-0.0672170443635431,0.00178003290763194,0.00141868931181449,NA,-0.0343574724129681
731,-0.0453000804282814,-0.113773538239761,-0.0311720999885378,-0.0716124881957049,-0.0461120639874328,0.0491235441390242,NA,0.106476063438516
732,-0.0397276252162921,-0.0435612772458416,-0.0219232644495394,-0.0548119485261861,-0.0158465562799516,0.047652847955806,NA,0.0988446953948302
733,-0.0477483181840395,-0.0951100586074776,-0.0608056779146247,-0.0673141851015707,0.0186879356384145,-0.0248232581200633,NA,-0.000383528380921871
734,-0.0621607957582187,-0.0593739787162907,-0.014306644515332,0.0151497361696383,-0.00535965468116255,-0.0570888941119633,NA,0.0265593860683677
735,-0.0237568302794075,-0.0515813067117765,0.013813016722122,-0.0866411424514118,-0.0270953288765069,0.0158627584146867,NA,0.0524918751390511
736,-0.0405084308927326,-0.0941895397124532,-0.0333924051352043,-0.0845154223338965,-0.0037312755994524,0.0975915167622809,NA,-0.0630206719644872
737,-0.048375763503961,-0.065166224633756,-0.050099071100478,-0.045391068752292,0.0021614538215236,0.0118413442904671,NA,0.0221536539033405
738,-0.0692130991329324,-0.0674617368143068,-0.0102440805599987,-0.0487739695932959,-0.0132932198472811,0.0332813482019667,NA,-0.0437563514534559
739,-0.0367577648890441,-0.0638978358558236,-0.0367656725797693,-0.0613489692342106,-0.000829501497457696,0.0340447389788112,NA,0.0729403872025221
740,-0.0239665445105295,-0.0519069425998198,-0.0289696088923179,0.00498480585036845,-0.0253795180528118,0.081597518127763,NA,0.0105677552560599
741,-0.0687248921874962,-0.0892252677191111,-0.0827921227667392,-0.00812341031249181,-0.0193289490491922,0.00105910050477007,NA,-0.0287627763424727
742,-0.0336919366844121,-0.0907267405944259,0.00259278714279768,-0.065966843859537,-0.0069151524854091,0.00866305525702482,NA,0.154470610349062
743,-0.0450869824487303,-0.0918260436371844,-0.00165487124862701,-0.134679961088163,-0.00917344196373756,0.0090598979377928,NA,-0.0300312063391541
744,-0.0410282282298774,-0.0809434612287539,-0.0277447391156359,-0.0523770297176289,-0.0115091268037424,0.0601663212038578,NA,0.0429603240750858
745,-0.0294836476879073,-0.0635760558723562,-0.033441224823676,-0.0857660117569411,0.000488674354892089,0.0090999838547613,NA,0.095036516502425
746,0.0059976805458036,-0.0728197253733265,-0.0531081306294733,-0.0401686037292118,-0.015031060474442,0.0295749207246991,NA,0.13804820896249
747,-0.00264643704461792,-0.0439259471384431,0.00679086980588617,-0.0332430639438003,0.0104806142908869,0.0384348921260244,NA,0.143091624707843
748,0.0282994484893698,-0.0900175747937693,-0.0383209669410292,-0.0388829543381183,-0.0128591467345886,0.0255883195639885,NA,0.0305863853592496
749,-0.00793175537114077,-0.084219135648919,-0.0223151400848162,-0.0186290179205503,-0.0351051293998118,0.0148498123155192,NA,0.0352557260821526
750,-0.0824108450146618,-0.0788164186732421,-0.0184892487426611,0.0475380177184126,0.00335076855543027,0.0168467212205659,NA,0.179406580423597
751,-0.012627823514604,-0.131950069550482,-0.0501488063111215,-0.0100736719502283,-0.0313922770183282,0.0259058128523105,NA,-0.0885877112916877
752,-0.0504857951258366,-0.074017432002653,-0.0621601581179528,-0.0166598833915091,-0.0155697902103704,0.0618332363869057,NA,0.0364367564933237
753,-0.0652058904095854,-0.0664107497796261,-0.08304297455995,0.0135773971640528,-0.0255728124007291,-0.0102988793078319,NA,0.0150146108800469
754,-0.0774036042195184,-0.0995407622185786,-0.0218336692005571,-0.00806832463893659,-0.0274142946607422,-0.0596554535765797,NA,0.0106632630105528
755,0.00511821254192935,-0.0499556572236561,-0.0127353629728108,-0.129200454819529,-0.00836179326681707,0.00995802020158046,NA,0.1662860927453
756,-0.0437339891315492,-0.0901230625711495,-0.0160360302913001,0.026689496977187,-0.00413583687476263,0.0049399056127806,NA,0.0641022227415087
757,-0.0240593639432286,-0.0130366605998862,0.00500195589695505,-0.00958095645132956,-0.0309810735557249,0.0432780044864925,NA,0.0958167204978909
758,-0.0795365723464976,-0.0680798846407684,-0.0470156934538668,-0.00170222200404782,-0.017253187751805,-0.00192785469125892,NA,0.0214992871953097
759,-0.0688471447387659,-0.0573978524902163,-0.0220110933197425,-0.0609830833795748,0.0097864748291151,0.0271803019585469,NA,0.0490765596174089
760,-0.000498940105427337,-0.135725810373422,0.00441920882245958,-0.0298261897381169,-0.0116797546755388,0.0533851854946217,NA,-0.0510753549316961
761,-0.0369324654298771,-0.0938059034645012,0.00626595592364296,-0.0427232565883005,-0.0228988564236245,0.0627964094656997,NA,-0.0248799294580332
762,-0.0678859878189644,-0.112316646524627,-0.00392809821711951,0.000466002478277272,-0.0311971053167391,0.027028812021472,NA,0.220203715440081
763,0.0251372615324862,-0.0497368452141397,0.00459571573376813,0.0173885617925058,-0.00225894964513947,0.027987443365119,NA,0.0662023177339687
764,0.0156832306916405,-0.11653662638057,-0.0263633734045309,-0.0440466160316519,-0.0302331271359343,0.0360055028820277,NA,0.0663110524612112
765,0.00781256148433609,-0.0569635083071207,-0.0719980752075373,-0.0817072166329411,0.000519723393055276,0.000744785429488776,NA,0.062186244922413
766,-0.0282935258573232,-0.0329284072816398,0.00904041544062401,0.00411358647829421,-0.0247942197172251,0.00103991059888306,NA,-0.0712013346481294
767,-0.0997256479774838,-0.0991345325846323,-0.00473347231338907,-0.0307759624631636,-0.00490836458132515,-0.0104557490258052,NA,0.0024313637687392
768,-0.0667260143506997,-0.112110453226618,-0.0535446991956408,-0.0303362291692024,-0.00654625658777799,0.0178049868564416,NA,0.0411797834162124
769,-0.0369797719113749,-0.105355978593412,-0.00825485274950787,-0.0872016218387475,-0.0176226516875993,0.0220503275023155,NA,0.0106000015245805
770,-0.0446200509709514,-0.0738849730235699,-0.0214600272547342,0.00285918092856319,-0.00396506422070448,0.0587117212960101,NA,0.0105204320284459
771,-0.0523336389497601,-0.0935861763525606,-0.0190620592031822,-0.081290078747861,-0.00358022482752231,-0.00826436815928883,NA,-0.012714120586888
772,-0.0158943607311383,-0.153887502236407,-0.0263368960181548,-0.0458645025570621,-0.00466132973484878,0.0274103619125938,NA,0.00951928606270619
