"L3_Q1","L3_Q2","L3_Q3","L3_Q4","L3_Q5","L3_bottom_decile","L3_risk_lt_5pct","L6_Q1","L6_Q2","L6_Q3","L6_Q4","L6_Q5","L6_bottom_decile","L6_risk_lt_5pct","L12_Q1","L12_Q2","L12_Q3","L12_Q4","L12_Q5","L12_bottom_decile","L12_risk_lt_5pct"
-0.00520270728237347,-0.0357819143963425,-0.0264894948193928,-0.0463977785288991,-0.060528446545329,0.0495029941210088,0.0272052025287151,0.0127821642336698,-0.0363247413324385,-0.0211224125128413,-0.0559307909150386,-0.059243978529494,0.00896943212041418,0.0444601326123923,-0.00267618127737332,-0.0426197912826767,0.0342058850238666,-0.00949541143684596,-0.0280994522626283,-0.0182481455714286,-0.00644983161963926
0.0129828908271589,-0.0303103910680325,0.00357737068846523,0.0211659770845546,-0.0615614150684845,0.0126285272391459,0.0115450938343315,-0.025636458052838,-0.0805950868167865,-0.00499321512764322,-0.0194058621784765,-0.0672978278515767,0.0196827884159248,-0.0117845729337118,-0.00355033562553706,-0.0167457226506764,-0.0284636846877547,0.00879005049731263,0.00164145897707046,0.0265654901783595,0.0402268287454253
-0.0152886016786335,-0.0387223889131953,-0.00854639945087782,-0.0437138481521824,-0.0327442489832306,0.0230998249376319,0.024139517166058,0.0131949131260801,-0.0114932007911687,-0.0267507205910239,-0.0100600000727633,-0.0374543926036062,0.0251368652754239,0.0234458734099655,-0.0107031110225177,-0.0448539904343215,0.0134926053313016,-0.0427462617398666,-0.0101863307595866,0.0151488488350003,0.0156042753101987
0.0176449569453532,-0.0626872961864877,-0.00131883065326774,-0.0141445918454923,-0.105384230310393,0.0321806954037683,0.028666885089253,-0.0190752947639348,-0.0215509087371986,-0.0337462607267748,-0.0723104054125223,-0.0873418228300373,0.00814069807913066,0.008115070098569,0.000522213309298608,0.00498208010011349,0.0158291147597943,0.029928983907266,-0.0232992657070963,0.0205558502979363,0.00823305056086106
0.0141250507760663,-0.0298431218904628,0.00451001429652648,-0.0361083129365705,-0.0217758782083833,0.0209882492991705,0.00511391717796929,0.00835398833697082,-0.0338787231158742,-0.0322071791219628,-0.0432988282283715,-0.045571652624245,0.0363967197313208,0.0234991841173078,0.0149144535263645,-0.0661800678296121,-0.00315482755700702,-0.0287126383236086,-0.0704037364805082,0.0218898061409357,0.0159599160423136
0.00078117734662575,-0.0189908504181267,-0.00867350238988349,-0.0518653867396572,-0.0418115373044106,-0.016526401098513,0.0098935134827119,-0.0067957211408021,-0.0319299115523348,-0.0215903255144711,-0.0525800227207701,-0.0450856307546933,0.00322030975098723,0.00326137609047764,-0.0264188677570263,-0.0471957284948254,0.0174889000166646,-0.0166561230535851,0.0114529031419703,-0.00660455937562,-0.00901166869834708
0.00211345558916887,-0.0266370072488086,-0.0326358374847208,-0.0134629789056138,-0.0300609435122368,0.0217986267754688,0.0213394078053469,-0.0548729679627339,-0.00997264415256117,-0.0225587333462066,-0.019904145052151,-0.0464177132110581,-0.0315416938269583,-0.0259685224812338,0.0131420804500021,-0.00774408252559426,-0.0377943709602315,0.0251247155781517,-0.0315165856326646,0.0234714131687778,0.0385036772233743
-0.0101180525479919,-0.0189969153418027,0.0089226014508467,-0.0793291739750756,-0.0685319828440152,-0.00682427625062808,-0.00779767936528859,-0.0191213687093973,-0.0423133130362814,-0.0166449049301923,-0.0580357617941472,-0.0256115324144339,0.00466838886186857,-0.00389885787422166,0.0048817169981494,-0.00520407509104313,0.00470606261241263,-0.0117987121560523,-0.0234279271096048,0.00281079811426889,0.0277092728900064
-0.0138999549108953,-0.0266686935624777,-0.0161851586906042,0.0206637647473932,-0.0338868399233306,0.0157725765147094,0.0366981225176071,-0.000567053932919108,-0.0102178496384368,-0.0329729919258161,-0.0321273513248028,-0.00474232139920799,0.0303357021938091,0.0240851244691843,0.00262566132325038,-0.0536748686890616,0.027005618566035,-0.0569605262177119,0.00734041204256808,0.00741232651124943,0.00736782013449236
0.0177177420099402,-0.058149611713584,-0.0317172508032695,-0.0185791052256841,-0.116580043317416,0.0119458593335294,0.0172556637077031,-0.0184560520560296,-0.0581392519826066,-0.00449096953608731,-0.0711780290735785,-0.101852094367478,0.00000502581868441765,-0.00027969769764663,-0.00384500064917579,-0.0560567498158225,0.0308837136194291,-0.0478677741370996,-0.0670175339767359,0.0132268364074373,0.0284377843476464
