"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
102,-0.00473506466490442,-0.0503777518155682,0.00101720582144488,0.0280499916885967,-0.0101500923716962,0.0586984976498064,0.0351982321990139
103,-0.0187222913448392,-0.0558383133067891,-0.0243241225771571,-0.0517077394901954,-0.0666914240923627,0.0307815752514867,0.0438814486317059
104,-0.0179820608848008,-0.0103188850186524,0.0211600521891665,-0.0548902417216093,-0.0426815273672267,0.0174637246973566,0.0111502168270966
105,-0.0310001473121695,0.0118146690994448,-0.0543811664857805,-0.0191436626577524,-0.00156682446467221,0.0208061093818255,-0.0247379172698356
106,-0.0363979940261893,-0.00577631349622637,0.00010348051893358,-0.0276183068094412,-0.031721084941173,-0.000263803474486068,-0.0441726966627785
107,-0.0231871530692755,-0.0197733348024585,-0.0479182781942085,0.0797197313761081,-0.0474954714862029,-0.00444661347747701,-0.0119614349432416
108,0.0412431898379464,-0.0361005299681675,-0.0435090847331151,-0.0717426922119587,-0.0556678718281307,0.0266423559622493,0.0354191396374822
109,0.0213854285688179,-0.00506120617506697,-0.0653528684220063,-0.00681416114933042,-0.0147641745098644,0.0138146996153532,0.0147379256356979
110,0.00658904669227327,-0.0272770657697976,-0.076863796947084,0.0484367301870708,-0.0612249686222379,0.0259679014892602,0.0328287626050856
111,-0.00213665418036179,-0.040059989669375,-0.0285441691978477,-0.0377039349723247,-0.0263338964870881,0.0355541007215783,0.0248844461776747
112,-0.0108190241520657,-0.0399701772420753,-0.0314030788899104,-0.014946043296103,-0.0288798397327319,0.0123919395172851,0.00492020092608
113,-0.00378956728661325,-0.0193299921206355,-0.036617854536824,-0.00858326556302089,-0.0119786162938388,0.00771563141013526,0.0134303348318669
114,-0.0215661693999404,-0.0605501677563581,0.0543212385865361,-0.0596190274609463,-0.123837857211046,-0.00177435210050492,-0.00702451450267656
115,-0.00654438811929031,0.0513258038063221,0.0000728738906756177,-0.0298687075449846,-0.110219079241258,-0.000514551112952649,0.00835933270659804
116,0.00491384010689393,-0.0412443854658024,-0.0357733015920736,-0.0943685427115756,-0.0880942179466904,0.013327381532741,0.0103903853940499
117,0.00872876716941871,0.0119297350455222,-0.0306166469932468,0.00186117490195295,-0.0222599377203799,-0.00647470406139376,-0.00184440937679597
118,-0.00853833204670101,-0.0658210304839375,-0.0202038093243856,-0.0415930061852575,0.0325806510429115,0.00998011827829665,0.0318498654651704
119,-0.00207759352241352,-0.029084346790084,-0.0420507652389791,0.00102902468948363,-0.0509818051382424,0.0406613270518955,0.0362951147159706
120,-0.0361496700499391,-0.074478756217517,-0.0325946218242925,-0.00570016201592047,-0.0372774788399194,0.0107304335659105,0.0129424090565122
121,0.00218639850459658,0.00233846973537502,-0.0251141010872962,-0.0387642125031827,-0.0563543182645875,0.00272978931873288,-0.00731539945535435
122,-0.0368074353052413,-0.0276179376424499,-0.00940435825839508,-0.122891390104681,-0.0034450910588929,-0.0181047563660534,-0.00916345839322719
123,-0.0193287323098422,-0.0215079052714646,0.045481263152537,-0.0648610130087019,-0.0741990777205496,-0.0185701439847439,-0.00976865885250173
124,-0.0151816163802339,0.0111614611197587,-0.0596711252649589,-0.0206437527888786,-0.0329268796293281,0.035738171111996,0.00478400603372704
125,0.00358134917924688,-0.00433401130698141,-0.0642797976691989,-0.0290258797029815,-0.0476988018838436,0.0355765975698817,0.0286258560547475
126,0.00335887306719156,-0.0470762351029588,-0.00893264534511351,0.00832697824966444,-0.124351262591594,-0.00561787809913621,-0.0119741386979887
127,-0.0458221191957626,-0.0444333701773068,-0.046329349374564,-0.00606080958630684,-0.0686134594004204,-0.0201592462188684,-0.0121228550277257
128,-0.0101406832683346,-0.0198652063229489,-0.0280013997771441,-0.100616353468465,-0.023177862291337,0.00858957893666096,0.0014753252390573
129,-0.0307772848632826,-0.0101700402630595,-0.0289328578913877,-0.0290580845423735,-0.0955743206381423,-0.0250773588330895,-0.0347049398823819
130,-0.0181464700735763,-0.00192275005638766,-0.039662049976605,-0.00897441950863917,-0.0227584176678694,-0.0113068355831374,-0.00588839280175756
131,-0.0257883053878541,0.0287263023664412,-0.0404008642131042,-0.0195659293357965,-0.0152068844155984,-0.011582583405715,0.0137771886211489
132,-0.0387837962353386,-0.0553929892843944,0.0265443469502717,-0.0100537529143626,-0.0992828791141886,0.0249672915151405,0.0270464364817683
133,-0.0358973184815975,-0.0253124993134562,-0.0245075293057831,-0.0042946760701518,-0.0424899554769848,0.00981510650940912,0.0286005261895523
134,-0.00206538248508481,-0.0361000735944844,0.000826906371823949,-0.0401146764801817,-0.0533570847564938,0.0135949631276736,-0.00167466046746534
135,0.0118410156250754,0.0150819492123825,-0.0049187033467446,-0.0389026497479416,-0.023998762245697,-0.000499874649227822,0.0222058434171717
136,0.0366426713456836,0.0153936789393244,-0.0320054545642189,-0.0359257006407742,-0.00985631275731086,0.0733642657705142,0.0615032828831406
137,-0.0104918247303764,-0.00228541261715759,-0.0098965202363995,0.0584661628410902,-0.026640650158624,-0.0113382770603341,-0.0179444851604637
138,0.00517098291726611,-0.0632153521917251,-0.0228266754956697,-0.0768046743660032,-0.0133691537680743,0.0463546008503063,0.0532287683105958
139,-0.00748924781357683,-0.0254145219360517,-0.0731440843626025,-0.0241638860481314,-0.0144490499175299,0.0344578006025186,0.0172658911726894
140,-0.0094890624054073,-0.0267251484227955,-0.020200452722289,0.0226251348821797,-0.0487974101154476,0.0228468792880927,0.0119303404104886
141,-0.0370766493308338,-0.0345320279318531,0.00347677394492807,-0.00432200828904811,-0.0862873748402734,0.0265592063571692,0.0498483108431741
142,0.00410516093329814,-0.00569559626871402,-0.0410551857444186,-0.0125517909817671,-0.117387458242622,0.0726312451991218,0.0644221790227701
143,-0.0202918243357741,-0.0664687291155818,-0.0380717362004666,-0.0140315922599218,-0.0825011594404647,0.0137608707758746,0.0143198125558871
144,-0.0482997041344078,-0.0167584016579845,0.0275446753689399,0.00926774372521935,-0.0222798540370836,0.00849607010615262,0.0148288573904911
145,-0.0160711515228093,-0.0421365020441246,-0.00816731613476004,0.0262566332658745,0.0134848993011014,-0.00745206798918532,0.0104887532550439
